College Name,Contact no,Email,Website,Address
"IADC bangalore Contact Number, Address & Location Map, Bengaluru",+9180-2202 2900,info@indianacademy.edu.in,http://www.indianacademy.edu.in/,"Hennur Cross, Hennur Main RoadKalyan Nagar,Bangalore u2013 560 043Karnataka, India"
"AMC Ahmedabad Contact Number, Address & Location Map, Ahmedabad",amcmet@egovamc.com,http://www.amcmetmedical.com/,AMC MET MEDICAL COLLEGEL.G.HOSPITAL CampusManinagarAhmedabad - 380 008
"GCRI Ahmedabad Contact Number, Address & Location Map, Ahmedabad",91-79- 2268 800,http://gcriindia.org/index.html,"The Gujarat Cancer & Research Institute,Civil Hospital Campus, Asarwa, Ahmedabad-380 016. Gujarat, INDIA"
"UNMICRC Ahmedabad Contact Number, Address & Location Map, Ahmedabad",+91-079-22684200,unmicrc@gmail.com,http://www.unmicrc.org/,"Civil Hospital, Asarwa, Ahmedabad, Gujarat 380016"
"B.P.S. Memorial Girls College Contact Number, Address & Location Map, Sonepat",01263-283624,http://www.bpswomenuniversity.ac.in/ihl/default.aspx,"B.P.S. Memorial Girls College,B.P.S. Mahila Vishwavidyalaya,Khanpur Kalan,Sonipat-131305"
"Drashti Netralaya Contact Number, Address & Location Map, Dahod",9227136459,omtrustdahod@gmail.com,http://drashtinetralaya.org/,"Dr. Shreya Mehul Shah, Administrative Director,Nr. G.I.D.C., Chakalia Road,Dahod - 389151,Gujarat, India"
"Chitkara University (CU), Patiala Contact Number, Address & Location Map, Patiala","09501105714,1800 267 1999",wangdi@chitkara.edu.in,http://www.chitkara.edu.in,"Patiala National Highway (NH- 64), Punjab- 140 401"
"MM Group of Institutions Contact Number, Address & Location Map, Ambala",1800-3000-5221,admission@mmambala.org,http://mmambala.org/institutions/page_info/MM_Group_of_Institutions
"A.U.COLLEGE OF PHARMACEUTICAL SCIENCES Contact Number, Address & Location Map, Visakhapatnam",089128 44922,ganga.battu@gmail.com,https://www.andhrauniversity.edu.in/college/college-of-pharmaceutical-sciences/pharmaceutical-sciences-home,"Andhra University South Campus, Andhra University, Visakhapatnam, Andhra Pradesh 530003"
"Kaziranga University Contact Number, Address & Location Map, Jorhat","+91-18005725898, +91-91270 56383",info@kzu.ac.in,https://www.kzu.ac.in/,"Koraikhowa, NH-37, Jorhat, Assam"
"JAMIA HAMDARD Contact Number, Address & Location Map, New Delhi",+91-11-26059694,director_sodl@jamiahamdard.ac.in,http://jamiahamdard.edu,"Mehrauli - Badarpur Rd, Near Batra Hospital, Block D, Hamdard Nagar, New Delhi, Delhi 110062"
"G H PATEL P G DEPARTMENT OF COMPUTER SCIENCE AND TECHNOLOGY Contact Number, Address & Location Map, Anand",02692 236 829,gdcstspu@yahoo.com,http://www.spuvvn.edu,"Vallabh Vidyanagar, Anand, Gujarat 388120"
"Faculty of Pharmacy, Dharmsinh Desai University Contact Number, Address & Location Map, Nadiad",91 268 2520502,vc@ddu.ac.in,http://www.ddu.ac.in,"College Road, Nadiad 387001, Gujrat, India"
"Dr. Hari Singh Gour University Contact Number, Address & Location Map, Sagar",+91-7582-265833,admissiondhsgsu@gmail.com,http://www.dhsgsu.ac.in,"University Road, Sagar Sagar - 470003 Madhya Pradesh , India"
"D Y Patil University Contact Number, Address & Location Map, Navi Mumbai","+91-2230965888,+91-22-30965988",admissions@dypatil.edu,http://www.dypatil.edu/,"DY Patil University Sector 7, Nerul, Navi Mumbai, Maharashtra 400706"
"BHARATHI COLLEGE OF PHARMACY Contact Number, Address & Location Map, Mandya",bcp651@gmail.com,http://www.betedu.in
"PCP Pune Contact Number, Address & Location Map, Pune",krmahadik@rediffmail.com,http://www.bvupcp.edu.in
"PRIST University Contact Number, Address & Location Map, Puducherry","+91-4362-265021, +91-1800-425-7407","admissions@prist.ac.in, itsupport@prist.ac.in",http://www.prist.ac.in/puducherry,"No.:24/4, Uruvaiyur Main Road, Abhishekapakkam, Pudhucherry - 605007"
"Sri Sri University Contact Number, Address & Location Map, Cuttack","+91-7894424562, +91-7894424561",admissions@srisriuniversity.edu.in,http://www.srisriuniversity.edu.in,"Arilo-Godisahi, Ward No-3, Cuttack, Odisha"
"UNIVERSITY DEPARTMENT OF PHARMACEUTICAL SCIENCES Contact Number, Address & Location Map, Khordha",udps_uu@yahoo.in,http://www.utkaluniversity.org
"GURU NANAK COLLEGE BUDHLADA Contact Number, Address & Location Map, Mansa",0165 225 3146,gncbudhlada@yahoo.co.in,http://www.gncbudhlada.org,"NH-148B, Budhlada, Punjab 151502"
"JODHPUR NATIONAL UNIVERSITY Contact Number, Address & Location Map, Jodhpur",02931 281551 – 555,deanps@jodhpurnationaluniversity.com,http://www.jodhpurnationaluniversity.com,"Jodhpur - Samdari Road, Boranada, Jodhpur, Rajasthan 342012"
"Nehru Group Of Institutions Contact Number, Address & Location Map, Palakkad",+91-8870005337,admission@nehrucolleges.com,http://www.nehrucolleges.org/aboutus.html
"Guru Nanak Ayurvedic Medical College & Research Institute Contact Number, Address & Location Map, Ludhiana",0161-2850561,info.ayurvedic@gnes.in,http://www.gnes.in/ayrumadi/profile.html,"Malerkotla Road, Gopalpur. Near – Dehlon, Dist. Ludhiana (Pb.),PIN – 141 118 B.O. City Office:- Diamond Complex, Opp. Bus Stand - Ludhiana."
"S.V. Memorial College Of Nursing Contact Number, Address & Location Map, Amritsar",0183-2783517,svmemorial@hotmail.com,http://www.svmparamed.com,"Mudhal, Near Verka, Batala Road, Amritsar(Punjab)"
"TDB College Contact Number, Address & Location Map, Burdwan",0341-2444275,nhazra.principaltdbc.rng@gmail.com,http://tdbcollege.ac.in/,"Triveni Devi Bhalotia College (TDB),Raniganj (District Bardhhaman (Burdwan))West Bengal, India,Pin Code : 713347"
"Dr. Mohan's Diabetes Education Academy Contact Number, Address & Location Map, Chennai",(91 -44) 439688,http://diabetescourses.in/index.html,"No.6B, Conran Smith Road, Gopalapuram, Chennai - 600 086."
"Sankaralingam Bhuvaneswari College of Pharmacy Contact Number, Address & Location Map, Sivakasi",91 - 4562 - 231,sbcollegeofpharmacy@gmail.com,http://www.sbcollegeofpharmacy.com/vision-mision.asp,"Sankaralingam Bhuvaneswari College of Pharmacy,(A Pioneer Institution in Pharmaceutical Education and Research),3 / 77 - C, Anaikuttam Road,Anaikuttam,Sivakasi - 626 130,Tamilnadu,India."
"Joseph Eye Hospital Contact Number, Address & Location Map, Tiruchirappalli",kaliaj@iojeh.org,http://josepheye.in/,"POST BOX NO. 138,MELAPUDUR,TIRUCHIRAPPALLI - 620 001.TAMIL NADU,S.INDIA."
"K.G. College of Health Science Contact Number, Address & Location Map, Coimbatore",+ 91- 422 - 266,http://college.kghospital.com/course-details.html,"KG Campus,365, Thudiyalur Road,Saravanampatti Coimbatore - 641035"
"St.Xavier School & College of Nursing Contact Number, Address & Location Map, Kumbakonam",0435 - 2414045,managingoffice@rediffmail.com,http://madhagroupofedn.com/index.php?option=com_content&view=article&id=72&Itemid=101,"45-Karuppur,Marudhanallur(Post),Kumbakonam(Tk),Pin-612 401Tamilnadu,India"
"Grameen Ayurvedic Medical College Contact Number, Address & Location Map, Bagalkot",08353   255923,gamcterdal@gmail.com,http://www.gamcterdal.org/,"Shri Bahubali Vidyapeeth's J. V. Mandal's,Grameen Ayurvedic Medical College, Gurukul Campus,A/P - Terdal - 587315, Tq: Jamkhandi Dist : Bagalkot, Karnataka"
"Atreya Ayurvedic Medical College (AAMC), Bangalore Contact Number, Address & Location Map, Bengaluru","+91-80-27601384, +91-80-27601385, +91-80-25288630, +91-80-25254654",atreyainstitution@gmail.com,http://www.atreyainstitution.com/,Kakkali RoadKodigehalli PostDoddaballapura-561203BangaloreKarnataka (India)
"Amrutha Ayurvedic Medical College (AAMC), Chitradurga Contact Number, Address & Location Map, Chitradurga",08194 - 234866,info@amruthaayurcta.org,http://www.amruthaayurcta.org/,"Behind Onake Obavva Stadium, Chitadurga - 577 501, KARNATAKA."
"AVS Ayurveda Mahavidyalaya Contact Number, Address & Location Map, Bijapur",08352-250406,bldeaavsamv@gmail.com,http://www.bldeaavsamv.ac.in/,"Vidya Nagar Bagalkot Road, BIJAPUR-586 109. Dist. Bijapur, Karnataka State."
"Sree Raghavendra Ayurveda Medical College & Hospital Contact Number, Address & Location Map, Chitradurga",08191-289777,sramcmdh@gmail.com,http://raghavendraayurveda.com/,"MALLADIHALLI - 577531, Holalkere (Tq) Chitradurga (Dt)"
"Meenakshi Chandrasekarn College of Arts and Science Contact Number, Address & Location Map, Thanjavur",91-4373-224991,mcc_pattukkottai@yahoo.co.in,http://www.mccollege.in/,"Thanjavur main road, Karambayam, Pattukkottai,  Thanjavur (Dt),  Tamilnadu (State),  India.  Pin: 614626"
"Ramakrishna Vivekananda Mission Sarada Ma Girls College Contact Number, Address & Location Map, Barasat",(033) 2524 1835,rkvm.smgc@ymail.com,http://www.smgc.co.in/,"Barrackpore Road via Masjid Bari road, P.O.- Nabapally (Talikhola), Barasat, Pin:- 700126"
"Swami Vivekanand Homoeopathic Medical College and Hospital Contact Number, Address & Location Map, Bhavnagar",0278-2470055,http://www.svhmc.org/,"Near Sports Complex, Sidsar Road, Bhavnagar-364060, Gujarat"
"Lord Mahavira Homoeopathic Medical College & Hospital Contact Number, Address & Location Map, Ludhiana",0161-2304041,info@lmhmc.co.in,http://www.lmhmc.co.in/index.html,"Dr. Hahnemannchowk, Dr. Hahnemannchowk, Kitchlu Nagar, Civil Lines, Ludhiana, (PB), 141001 INDIA"
"Dr. Padiar Memorial Homoeopathic Medical College Contact Number, Address & Location Map, Ernakulam",048427-12732,http://drpadiarhomoeopathicmedicalcollege.com/,"Ernakulam, Kerala 682312"
"Smt. Amrut ben Jayantilal Savla Homoeopathic Medical College & Research Institute Contact Number, Address & Location Map, Mehsana",02762-252342,ajshmc@yahoo.co.in,http://www.ajshmc.com,"Venu Sadma, Near Municipal Ground, Hydery Chowk, Mehsana ,Gujarat, India - 384 001"
"GMERS Medical College (GMERSMCV), Valsad Contact Number, Address & Location Map, Valsad",02632-256144,gmersmcvalsad@gmail.com,http://www.gmersmcvalsad.org,"Halar Road, Nanakwada Valsad - 396001"
"DCP Gurgaon Contact Number, Address & Location Map, Gurgaon",91-124-22784,principalbpt@gmail.com,http://sgtdentalcollege.org/physiotherapy/index.html,"Near Sultanpur Bird Sanctuary  Village Budhera, District Gurgaon Pin: 122 505"
"T.M.M. College of Nursing Contact Number, Address & Location Map, Thrissur",0469-2618646,info@tmmnursingcollege.in,http://www.tmmnursingcollege.in,"Anjilithanam P.O., Kaviyoor, Thiruvalla, Kerala, India – 689582."
"Centurion University of Technology and Management (SMCUTM), Bhubaneswar Contact Number, Address & Location Map, Bhubaneswar","+91-67425-96228,(0674) 2491147",shovon.chakraborty@cutm.ac.in,http://www.cutm.ac.in,"At-Ramachandrapur, P.o- Jatani Bhubaneswar,752050,Dist: Khurda, Odisha"
"RMRI Bareilly Contact Number, Address & Location Map, Bareilly",rmribly@gmail.com,http://www.rajshreemri.in/,"21st Km, NH-24 ,rnNear Toll Plaza , Rampur Road ,rnBareilly (U.P)"
"K.S. Nursing College Contact Number, Address & Location Map, Gwalior",+91-751-2401011,ksnursingcollege@gmail.com,http://ksnursingcollege.com,"Piproli, Chirwai Naka, Lashkar, Gwalior (M.P.) - 474001"
"Chebrolu Hanumaiah Institute of Pharmaceutical Sciences Contact Number, Address & Location Map, Guntur",chipsguntur@gmail.com,http://www.chips.ac.in,ChandramoulipuramChowdavaramGntur - 522 019.
"Dr.PDKV s College of Forestry Contact Number, Address & Location Map, Nagpur",0724-2258889,adfcakola@gmail.com,http://www.pdkv.ac.in/?page_id=3811#sthash.ZCqH7Ujc.dpbs,"Po.Krishi Nagar, Dr.P.D.K.V, Akola -444 104 Maharshtra, India"
"Tagore School of Rural Development and Agricultural Management Contact Number, Address & Location Map, Nadia",9903861160,training.tsrdam@gmail.com,http://www.tsrdam.co.in/,"B-7/308, Kalyani,(Near Central Park), Nadia, Pin-741235 W.B"
"Varadaraja Institute Of Nursing Sciences Contact Number, Address & Location Map, Tumkur",816-2018930,varadarajacollege@gmail.com,http://www.varadarajanursingcollege.com,"TUDA Layout, Shettyhalli Ring Road,Tumkur - 572103. Karnataka. INDIA."
"Indian Institute of Ayurvedic Medicine and Research Contact Number, Address & Location Map, Bengaluru",080-23437895,iiamr@yahoo.com,http://www.iiamr.co.in/index.htm,"Bangalore Palace Compound, Jayamahal Road, Opp. Darga,Bangalore-560006,Karnataka State,India"
"Ayurved Mahavidyalaya Contact Number, Address & Location Map, Nashik",0253-2513112,asscollegensk@gmail.com,http://www.mahavidyalay.ayurvedsevasangh.org/index.html,"Ganeshwadi, Panchavati, Nashik, Tal. Nashik, Dist. Nashik,Maharashtra,India."
"Shri B M Patil Institute of Nursing Sciences Contact Number, Address & Location Map, Bengaluru",08352-262770,prishribmpcon@rediffmail.com,http://bldeanursing.ac.in,"Solapur Road, Vijayapura – 586 103 (Karnataka)"
"Government Ayurveda Medical College And Hospital Contact Number, Address & Location Map, Mysuru",0821 2443701,gamcmysore@gmail.com,http://www.gamcmysore.in/aboutus.html,"Vishveswarayya circle,Sayyaji Rao Road,Mysore,Karnataka,India."
"Government College for Girls (GCG), Gurgaon Contact Number, Address & Location Map, Gurgaon",http://gcggn.ac.in/,"Sector-14, Gurgaon, Haryana,India-122001"
"College of Veterinary Science and Animal Husbandary Contact Number, Address & Location Map, Junagadh",0285 -2670722,covsah@jau.in,http://www.jau.in/covs/,"Motibaug, Junagadh- 362001 Gujarat (India)"
"Sri Sri College of Ayurvedic Science & Research Hospital Contact Number, Address & Location Map, Bengaluru",080-32722374,ayurvedacollege@ssrvm.org,http://www.sscasrh.org/sri-sri-ayurveda-college/,21st kmP. O. UdayapuraKanakapura RoadBangalore -560082
"Sri Vishnu Nursing College Contact Number, Address & Location Map, Bengaluru",80 2839 4135,svet.ac.in@gmail.com,http://www.svet.ac.in/,"536, Ramaiah Enclave,Nagasandra Post, Tumkur Road, Bangalore - 560 073, INDIA"
"Melaka-Manipal Medical College (MMMC) Manipal Contact Number, Address & Location Map, Manipal",1-800-22-6662,info@manipal.edu.my,http://www.mmmc.edu.my/,Jalan Batu HamparBukit Baru75150 Melaka.
"Manipal University - School Of Life Sciences Contact Number, Address & Location Map, Manipal",admissions@manipal.edu,http://manipal.edu/sls.html,manipal.eduManipal 576104KarnatakaIndia
"Manipal University - School Of Allied Health Sciences Contact Number, Address & Location Map, Manipal",9243777733,admissions@manipal.edu,http://manipal.edu/soahs-manipal.html,manipal.eduManipal 576104KarnatakaIndia
"G.A.V. Degree College Contact Number, Address & Location Map, Jhajjar",info@gavdegreecollege.com,http://gavdegreecollege.com/,"1 km stone, NH-71 B, Vill. Patuda, Near Pataudi, Dist. Jhajjar, Haryana, India 124108"
"Dr. Abhin Chandra Homoeopathic Medical College and Hospital Contact Number, Address & Location Map, Bhubaneswar",0674 2391737,http://as.ori.nic.in/drachmc/default.asp,"Unit - III , Bhubaneswar,Pin - 751001 (Orissa)"
"Dr. Allu Ramalingaiah Government Homoeopathic Medical College and Hospital Contact Number, Address & Location Map, East Godavari",0883-2471217,drarghmc_rjy@yahoo.com,http://drarghmc.in/,"Door No. 26-1-11,‘Y-Junction’, G.N.T. Road,Rajahmundry – 533105,East Godavari – A.P"
"Dr. B. D. Jatti Homoeopathic Medical College, Hospital & Post Graduate Research Centre Contact Number, Address & Location Map, Dharwad",91(836) 2446430,bdj_hmc@rediffmail.com,http://bdjhmc.com/,"Shri R.F. Niralkatti Educational Campus,D. C. Compound,DHARWAD - 580001 Karnataka State"
"Dr. D. Y. Patil Homoeopathic Medical College & Research Centre Contact Number, Address & Location Map, Pune",020-27120045,info.homoeopathy@dypvp.edu.in,http://homoeopathy.dypvp.edu.in/,"Sant Tukaram Nagar, Pimpri,Pune - 411 018, Maharashtra, India."
"District Homeopathic Medical College & Hospital Contact Number, Address & Location Map, Ratlam",07412 220 950,http://www.dhmcratlam.com/,"Near L.I.C. Building. Katju nagar, Ratlam, Madhya Pradesh 457001"
"Ayushman College Contact Number, Address & Location Map, Bhopal","+91-0755-6950207, +91-9893507125, +91-9826586335, +91-9303328202",contact@ayushmancollege.com,http://www.ayushmancollege.com/,"Sunkhedi Via Danish Kunj, Kolar Road, Bhopal (M.P.),India."
"Tipu Sultan Unani Medical College & Hospital Contact Number, Address & Location Map, Gulbarga",08472   268269,tsumch@gmail.com,http://www.tipusultanunanimedicalcollege.org,"Tipu Sultan Unani Medical College & Hospital ,Millat Nagar, Ring Road, Gulbarga – 585 104 ,Karnataka"
"Shri J. G. Co-operative Hospital Society s Ayurvedic Medical College Contact Number, Address & Location Map, Belgaum",08332 286229,amcgpb_1996@yahoo.com,http://www.sjgchsamcghataprabha.org/index.htm,"Gokak Taluk, Belgaum District, Karnataka."
"Hyderabad Karnataka Education Society's Homeopathic Medical College and Hospital Contact Number, Address & Location Map, Gulbarga",08472 221620,hmc@hkesociety.org,http://hkesociety.org/hcg/default.htm,"Homeopathic Medical College & Hospital, Sedam Road, Gulbarga"
"MVR Ayurveda Medical College & Hospital Contact Number, Address & Location Map, Kannur",04972786555,pamcayur@gmail.com,http://www.panchakarma.com/parassinikkadavu-ayurveda-medical-college-hospital-kannur-kerala-p-397.html,"Parassinikkadavu Ayurveda Medical College & Hospital, Kannur, Kerala"
"Vishnu Ayurveda College Contact Number, Address & Location Map, Palakkad",+91 466-222112,vishnuayurvedacollege@yahoo.in,http://www.vishnuayurvedacollege.com/index.php,"Vishnu Ayurveda College,Shornur-2,Palakkad - 679122."
"Ahalia Ayurveda Medical College (AAMC), Palakkad Contact Number, Address & Location Map, Palakkad",+91- 4923- 2268,http://www.ahaliaayurvedic.org/AAMC/RouteMap.php,"Ahalia Health & Heritage Knowledge Village, Palakkad - 678 557, Kerala India"
"Sumandeep College of Nursing Contact Number, Address & Location Map, Vadodara",02668-245055,sumandeepnursingcollege@gmail.com,http://www.sumandeepuniversity.co.in/nursing/,"Sumandeep Vidyapeeth Campus,At. Po Piparia, Ta. WaghodiaDist. Vadodara – 391760. Gujarat, India"
